"ID","Title","Link","Content","Gold Label"
"220","ٹرمپ کا انتخابی مہم کی خاتون مینیجر کو  وائٹ ہاؤس چیف لگانے کا فیصلہ","https://urdu.geo.tv/latest/386062-","واشنگٹن: صدارتی انتخاب جیتنے کے بعد ڈونلڈ ٹرمپ نے وائٹ ہاؤس میں پہلی بڑی تقرری کا فیصلہ کرلیا۔ غیر ملکی میڈیا کے مطابق ڈونلڈ ٹرمپ نے اپنی انتخابی مہم کی مینیجر اور ان کی جیت  میں اہم کردار ادا کرنے والی سوزن وائلز کو وائٹ ہاؤس میں چیف آف اسٹاف مقرر کرنے کا فیصلہ کیا ہے۔ ڈونلڈ ٹرمپ پر 26خواتین کے ساتھ جنسی تعلقات کا الزام لگا رپورٹ کے مطابق 67 سالہ سوزن وائلز  پہلی خاتون ہوں گی جنہیں وائٹ ہاؤس میں چیف آف اسٹاف بننے کا اعزاز حاصل ہوگا۔ وائٹ ہاؤس چیف آف اسٹاف کی اہمیت وائٹ ہاؤس کے چیف آف اسٹاف کی پوسٹ انتہائی اہمیت کی حامل ہوتی ہے کیونکہ یہ عہدہ صدر کی انتظامیہ میں اہم کردار ادا کرتا ہے۔ چیف آف اسٹاف، وائٹ ہاؤس کی  انتظامیہ کو منظم انداز میں کام کروانے کا ذمہ دار ہوتا ہے اور ان کی نگرانی کرتا ہے۔ چیف آف اسٹاف امریکی صدر  کی مصروفیات کا شیڈول بھی طے کرتا ہے اور دیگر حکومتی اور انتظامی اداروں سے رابطہ کروانے والے کا کردار بھی ادا کرتا ہے۔","world"
"221"," حزب اللہ کے اسرائیل پر 120 راکٹ حملے، ایک اسرائیل فوجی مارا گیا","https://urdu.geo.tv/latest/386051-","  لبنان کی  مزاحمتی تنظیم حزب اللہ نے اسرائیل پر 120 راکٹس داغ دیے  جس دوران ایک  اسرائیلی فوجی کی ہلاکت کی تصدیق ہوئی ہے۔ غیر ملکی خبر رساں ادارے کے مطابق اسرائیلی فورسز  نے  لبنان پر وحشیانہ حملے کیے جس کے نتیجے میں 60 افراد شہید اور 163 زخمی ہوگئے جب کہ اسرائیلی حملے میں اقوام متحدہ امن مشن فورس اور لبنانی فوج کے اہلکار بھی زخمی ہوئے۔ میڈیا رپورٹس کے مطابق حزب اللہ نے  بھی اسرائیل پر  بھرپور جوابی حملے کیے اور120 راکٹس  داغ دیے، اس دوران  مزید ایک اسرائیلی فوجی کی ہلاکت کی تصدیق ہوئی ہے۔ دوسری جانب  اسرائیلی فورسز نے غزہ کے شاطی پناہ گزین کیمپ پر حملہ کردیا  جس کے نتیجے میں  غزہ میں اسرائیلی مظالم کے باعث  مزید 62 افراد شہید ہوگئے،  حماس  نے دنیا بھر سے فلسطینیوں کی نسل کشی کے خلاف 3 روزہ احتجاج کی اپیل کی ہے۔ علاوہ ازیں برطرف سابق اسرائیلی وزیر دفاع گیلنٹ نے کہا کہ اسرائیل کی فوج کو غزہ میں رکھنے کا اب کوئی جواز نہیں ہے، غزہ سے فوج نہ نکالی تو اسرائیل کو بھاری قیمت چکانا ہوگی۔ حزب اللہ نے حیفہ کے قریب بحری اڈے کو بھی ڈرون اور میزائلوں سے نشانہ بنایا چند روز قبل اسرائیلی وزیراعظم بن یامین نیتن یاہو نے دوران جنگ اسرائیلی وزیر دفاع یواف گیلانٹ کو برطرف کردیا تھا ","world"
"222","ٹرمپ کی کامیابی کے بعد برطانوی شہزادے ہیری کی خفیہ فائل منظرعام پر آنے کا خدشہ","https://urdu.geo.tv/latest/386039-","امریکی صدارتی انتخاب میں ڈونلڈ ٹرمپ کی کامیابی کے نتیجے میں برطانیہ کے شہزادہ ہیری کی خفیہ امیگریشن فائل منظر عام پر آسکتی ہے۔ بائیڈن انتظامیہ نے اب تک اِس فائل کو ریلیز ہونے سے روکے رکھا ہے۔ 2016 کے الیکشن کے دوران میگھن مارکل کی جانب سے ٹرمپ کو عورت دشمن قرار دیے جانے اور جواب میں ٹرمپ کی جانب سے میگھن کیلئے گھٹیا کا لفظ استعمال کرنے کے بعد ڈونلڈ ٹرمپ اور شہزادہ ہیری کے درمیان جھگڑا شروع ہوا۔ اسی سال فروری میں ٹرمپ نے کہا کہ اگر وہ دوبارہ صدر بنے تو شہزادہ ہیری کو سپورٹ نہیں کریں گے کیونکہ اُس نے ملکہ الزبتھ کو دھوکہ دیا ہے۔ ٹرمپ نے یہ بھی کہا کہ اگر پرنس ہیری نے اپنی امیگریشن ایپلی کیشن میں جھوٹ بولا تو مناسب کارروائی کی جائے گی۔ شہزادہ ہیری کی امریکی امیگریشن کی درخواست پر اُس وقت سوال اُٹھنے شروع ہوئے جب اُنہوں نے 2023 میں اپنی یادداشت ’Spare‘ میں اعتراف کیا کہ وہ تفریحاً منشیات استعمال کرتے رہے ہیں۔ یہ بات امریکی امیگریشن کی ایپلی کیشن میں ظاہر کرنا لازمی ہے، دائیں بازو کے تھنک ٹینک ہیریٹج فاؤنڈیشن کا دعویٰ ہے کہ منشیات کا تفریحاً استعمال بھی امریکی شہریت کیلئے نااہلی کا باعث ہوتا ہے۔ امریکا میں محکمہ داخلی سلامتی امیگریشن کے معاملات دیکھتا ہے، اُس نے شہزادہ ہیری کی فائلز ریلیز کرنے سے انکار کیا تو ہیریٹج فاؤنڈیشن نے محکمے کے خلاف مقدمہ دائر کر دیا۔ جو ابھی اپیل میں ہے۔ برطانوی میڈیا کا کہنا ہے کہ امیگریشن کے معاملے میں شہزادہ ہیری کو بائیڈن انتظامیہ کی مکمل حمایت حاصل ہے، لیکن ہو سکتا ہے نو منتخب صدر ٹرمپ ایسا نہ کریں اور یہ بھی ہوسکتا ہے کہ محکمہ داخلی سلامتی کا نیا وزیر شہزادہ ہیری کی امیگریشن ایپلی کیشن کے دوبارہ جائزے کا حکم دے دے۔ ڈونلڈ ٹرمپ کے امیگریشن سے متعلق سخت مؤقف کی روشنی میں ہیریٹج فاؤنڈیشن کا کہنا ہے کہ شہزادہ ہیری کے ریکارڈز منظرعام پر لانا یہ واضح پیغام دے گا کہ قانون ہر ایک کیلئے برابر ہے۔ ","world"
"223","ٹرمپ کا پیوٹن سے گفتگو کی خواہش کا اظہار، روسی صدر نےجیت پر مبارکباد کا پیغام دیدیا","https://urdu.geo.tv/latest/386038-","نو منتخب امریکی صدر ڈونلڈ ٹرمپ نے روسی صدرپیوٹن سے گفتگو کی خواہش کا اظہار کردیا۔ ٹرمپ کا کہنا تھا کہ صدارتی الیکشن جیتنے کے بعد 70 سے زائد عالمی رہنماؤں سے بات ہوئی لیکن ابھی تک روسی صدر سے بات نہیں ہوئی، ان سے بات کرنے کا ارادہ ہے۔ بعد ازاں روسی صدر  ولادیمیر پیوٹن نے نومنتخب امریکی صدر ڈونلڈ  ٹرمپ کو صدارتی الیکشن جیتنے پر مبارکباد پیش کردی۔ روسی صدر  نے کہا کہ روس امریکا کے ساتھ تعلقات بحالی کیلئے تیار ہے، بال امریکا کے کورٹ میں ہے، ٹرمپ کی جانب سے روس سے تعلقات کی بحالی کی خواہش پر توجہ دینی چاہیے۔ امریکا روس کیلئے دشمن ریاست ہے جو یوکرین کی جنگ میں براہ راست اور بالواسطہ طور پر ملوث ہے: کریملن کا بیان صدر پیوٹن کا کہنا تھا کہ انہیں امید ہے امریکا سمجھ لے گا کہ روس پر پابندیاں لگانے کی ضرورت نہیں اور ہماری سرحدوں پر تنازعات کیلئے اکسانے کا بھی فائدہ نہیں ہوگا۔ گزشتہ روز کریملن سے جاری ایک بیان میں روسی صدر ولادیمیر پیوٹن کی جانب سے امریکا کے نو منتخب صدر ڈونلڈ ٹرمپ کو مبارکباد کا پیغام بھجوائے جانے سے متعلق کہا گیا تھا کہ  ٹرمپ کو جیت پر مبارکباد دینے کے صدر پیوٹن کے کسی بھی منصوبے سے لاعلم ہیں۔ بیان میں کریملن کا کہنا تھا کہ امریکا روس کیلئے دشمن ریاست ہے جو یوکرین کی جنگ میں براہ راست اور بالواسطہ طور پر ملوث ہے۔  ","world"
"224","بائیڈن نے وائٹ ہاؤس چھوڑنے سے پہلے مزید قانون سازی کرنے کا اشارہ دیدیا","https://urdu.geo.tv/latest/386035-","صدارتی انتخابات میں ڈیموکریٹس کی شکست کے بعد امریکی صدر جوبائیڈن نے وائٹ ہاؤس میں مختصر خطاب میں کہا کہ جمہوریت میں عوامی رائے کو تسلیم کیا جاتا ہے، 20 جنوری کو اقتدار کی منتقلی پرامن طریقے سے کریں گے۔ کملا ہیرس کی شکست تسلیم کرتے ہوئے صدر بائیڈن کا کہنا تھا کہ کملا ہیرس نے بہترین مہم چلائی، امریکا کا انتخابی نظام شفاف ترین ہے۔ انہوں نے کہا کہ  جمہوریت میں ہمیشہ عوام کی رائےچلتی ہے، ڈونلڈ ٹرمپ کو فون پر مبارکباد دی ہے  اور  یقین دلایا ہے کہ انتظامیہ ان کی ٹیم کےساتھ کام کرےگی۔ اپنے مختصر خطاب میں  جو بائیڈن نے مزید کہا کہ ہم نے تاریخی صدارت کی، مضبوط معیشت چھوڑ کر جارہے ہیں، ہماری قانون سازی سے امریکی عوام کو اگلے دس سال میں فائدہ ملنا شروع ہوگا۔ صدر بائیڈن نے وائٹ ہاؤس چھوڑنے سے پہلے مزید قانون سازی کرنے کا اشارہ دیتے ہوئے کہا کہ اُن کے پاس 74 دن ابھی باقی ہیں اور ہر دن اہمیت رکھتا ہے۔ ","world"
"225","’آرٹیکل 370 کی دیوار قبرستان میں گاڑھ دی‘ مودی کا مقبوضہ کشمیراسمبلی کی قرارداد پر ردعمل","https://urdu.geo.tv/latest/386034-","بھارت کے وزیراعظم نریندر مودی نے مقبوضہ کشمیر کی اسمبلی سے آرٹیکل 370 کے خاتمے کیخلاف منظور قرارداد پر ردعمل دیتے ہوئے کہا ہے کہ آرٹیکل 370 کی دیوار قبرستان میں گاڑھ دی ہے، دنیا کی کوئی طاقت 370 دوبارہ نہیں لاسکتی۔ اگست 2019 میں بھارتی سرکار نے یکطرفہ اقدام سے مقبوضہ کشمیر کی حیثیت بدل دی تھی، مقبوضہ کشمیر کی نئی اسمبلی کے پہلے ہی اجلاس میں اراکین نے مطالبہ کیا تھا کہ علاقے کا خصوصی درجہ بحال کیا جائے۔ بی جے پی ارکان کو چھوڑ کر ارکان اسمبلی کی اکثریت نے قرارداد کی حمایت کی۔ نیشنل کانفرنس اور کانگریس اتحاد نے قرارداد منظور کرکے نئی دہلی سے مطالبہ کیا تھا کہ مقبوضہ کشمیر کی حیثیت بحال کی جائے۔ دوران اجلاس بی جے پی کے اراکین اسمبلی نے پی ڈی پی کی جانب سے پیش قراداد کی کاپیاں چھیننے کی کوشش بھی کی تھی جس پر سارجنٹ آف آرمز نے ہنگامہ آرائی کرنے والے بی جے پی اراکین کو باہر نکال دیا۔ بھارت کی سپریم کورٹ کے سبکدوش ہونے والے چیف جسٹس نے بھی آرٹیکل 370 منسوخ ہونے کی توثیق کی تھی مگر ریاستی انتخابات کرانے کا بھی حکم دیا تھا۔ ","world"
"226","اسرائیل کا جدید جنگی طیاروں کے حصول کیلئے امریکی کمپنی سے معاہدہ","https://urdu.geo.tv/latest/386015-","اسرائیل نے جدید امریکی جنگی طیاروں کے لیے امریکی کمپنی سے 5.2 ارب ڈالر کا معاہدہ کرلیا۔ معاہدے کے تحت اسرائیل امریکی کمپنی بوئنگ سے 25 جدید ایف 15 جنگی طیارے حاصل کرے گا۔ یہ معاہدہ رواں سال اسرائیل کے لیے منظور کی جانے والی امریکی امداد کا حصہ ہے۔ معاہدہ اسرائیل کو جدید ایف 15 طیاروں کی فراہمی 2031 میں شروع ہوگی اور ہر سال 4 سے 6 طیارے فراہم کیے جائیں گے۔ اسرائیلی وزارت دفاع کے مطابق نئے طیارے زیادہ طویل پرواز کرسکیں گے اور زیادہ گولہ بارود لے جاسکیں گے۔ خیال رہے کہ امریکا 7 اکتوبر 2023 کو غزہ میں اسرائیلی جارحیت کے آغاز سے اب تک اسرائیل کو 40 ارب ڈالر کے ہتھیار فراہم کرنے کے معاہدے کرچکا ہے۔ اسرائیل کے دفاع اورحوثیوں کے حملے سے اتحادیوں کی حفاظت یقینی بنانے کیلئے اقدامات کیے ہیں: پینٹاگون بل بورڈز پر ڈونلڈ ٹرمپ  کو مبارک دیتے ہوئے لکھا ہے کہ اسرائیل کو عظیم بناؤ، ساتھ ہی ڈونلڈ ٹرمپ کی تصویر بھی موجود ہے۔ ","world"
"227","ٹرمپ چاہتے ہیں اسرائیل فیصلہ کن کامیابی کیساتھ جلد جنگوں کا اختتام کرے: ریپبلکن ترجمان","https://urdu.geo.tv/latest/386016-","ریپبلکن پارٹی کی ایک ترجمان کا کہنا ہےکہ  نومنتخب امریکی صدر ڈونلڈ ٹرمپ چاہتے ہیں کہ اسرائیل فیصلہ کن کامیابی کے ساتھ جلد از جلد اپنی جنگوں کا اختتام کرے۔ اسرائیلی اخبار کے مطابق اسرائیلی ٹی وی چینل کو دیے گئے انٹرویو میں ریپبلکن پارٹی کی ترجمان ایلزبتھ پپکو نے ٹرمپ کی جانے سے الیکشن میں فتح کے بعد اپنی پہلی تقریر میں جنگوں کے خاتمے سے متعلق بیان پر کہا کہ  ڈونلڈ ٹرمپ چاہتے ہیں کہ اسرائیل جلد از جلد اور  فیصلہ کن کامیابی کے ساتھ غزہ اور لبنان میں  اپنی جنگیں اختتام کو پہنچائے۔ ایلزبتھ پپکو کا کہنا تھا کہ ٹرمپ چاہتے ہیں کہ یہ جنگ جیت کر ختم ہو۔ 100 فیصد یہی طریقہ ہے جس کے بارے میں وہ ہمیشہ  جنگوں کے خاتمے کے بارے میں بات کرتے ہیں۔   ریپبلکن پارٹی کی ترجمان کا یہ بھی کہنا تھا کہ  7 اکتوبر 2023 کو حماس کی جانب سے اسرائیل پر  حملے کے وقت اگر ٹرمپ صدر ہوتے تو وہ حملہ نہیں ہوتا۔ ایلزبتھ پپکو نے مزید کہا کہ اسرائیل کی جانب سے 8 اکتوبر کو دیا جانے والا جواب بھی مختلف ہوتا، ڈونلڈ ٹرمپ ہمیشہ کہتے ہیں کہ بے گناہ لوگوں کی ہلاکت کم سے کم ہو، ان کا یہی مؤقف ہے، چاہے غزہ جنگ کی بات ہو یا یوکرین کی۔ خیال رہے کہ صدارتی انتخابات میں کامیابی پر ڈونلڈ ٹرمپ نے اپنی تقریر میں نئی جنگیں شروع کرنے کے بجائے جاری جنگیں ختم کرنے کا اعلان کیا تھا۔ صدارتی الیکشن میں کامیابی کے بعد فلوریڈا میں وکٹری اسپیچ کرتے ہوئے ڈونلڈ ٹرمپ نے کہا کہ آج ہم نے تاریخ رقم کی ہے، امریکا نئی بلندیوں پر پہنچے گا  اور  ملک کے تمام معاملات اب ٹھیک کریں گے۔ ٹرمپ نے کہا کہ میں کوئی نئی جنگ شروع نہیں کروں گا بلکہ جنگوں کو ختم کروں گا۔ الیکشن سے قبل یوکرین کے صدر  زیلنسکی سے ٹیلیفون پر بات کرتے ہوئے ڈونلڈ ٹرمپ نے انہیں یقین دہانی کروائی  تھی کہ اگر وہ امریکا کے صدر منتخب ہوئے تو روس کی جانب سے یوکرین کے خلاف شروع کی گئی جنگ کو ختم کر دیں گے۔","world"
"228","سوئٹزر لینڈ میں خواتین کے برقعہ پہننے پریکم جنوری 2025 سے پابندی کا اعلان","https://urdu.geo.tv/latest/386008-","  سوئٹزر لینڈ میں خواتین کے برقعہ پہننے پریکم جنوری 2025 سے پابندی عائد کرنے کا اعلان کردیاگیا۔ سوئس حکومت کی فیڈرل کونسل کی جانب سے جاری بیان میں کہا گیا ہے کہ ہم نے برقعے پر پابندی کو عملی طور پر نافذ کرنے کی تاریخ طے کردی ہے۔ پابندی کے اطلاق کے بعد مسلمان خواتین  عوامی مقامات پر برقعہ  نہیں اوڑھ سکیں گی، پابندی کی خلاف ورزی پر ایک ہزار ڈالر سے زائد کا جرمانہ ہوگا۔ بیان کےمطابق    ہوائی جہاز اور سفارت خانوں میں اس پابندی کا اطلاق نہیں ہوگا۔ اس کے علاوہ عبادت گاہوں میں مسلمان خواتین نقاب کر سکیں گی، صحت اور تحفظ کی ضرورتوں کے پیش نظر بھی چہرہ چھپانے کی  اجازت ہوگی جبکہ تفریح  اور  اشتہارات کے لیے بھی اس کی اجازت ہوگی۔ سوئٹزرلینڈ میں برقعے پر پابندی کا فیصلہ 2021 میں  کیا گیا تھا جس کی مسلم تنظیموں نے مذمت کی تھی۔ ایک مسلمان باحجاب لڑکی کی ہندو  لڑکے کے ساتھ بنائی گئی ویڈیو بھارتی میڈیا پر زیر گردش ہے. ابتدائی نتائج کے مطابق  سوئٹزرلینڈ کے 26 کینٹونز میں سے 22 کینٹونز سے آنے والے نتائج کے مطابق 54 فیصد لوگوں نے نقاب پر پابندی لگانے کے حق میں ووٹ دیا۔ ","world"
"229","یوگنڈا کی پارلیمنٹ میں جھگڑا، اراکین کی ایک دوسرے پر لاتوں مکوں کی برسات","https://urdu.geo.tv/latest/386005-","یوگنڈاکی پارلیمنٹ میں نیشنل کافی امینڈمنٹ بل پر بحث کے دوران اراکین میں جھگڑا ہوگیا۔ یوگنڈا کے  رکن پارلیمنٹ انتھونی اکل  کو ساتھی رکن اسمبلی  فرانسس زاکے نے  گھونسا جڑ دیا۔    زخمی انتھونی کو طبی امداد کے لیے اسپتال منتقل کرناپڑا، وہ  اسپیکر کی سکیورٹی ٹیم کے ایوان میں اسلحہ لانے پر احتجاج کررہےتھے۔ واقعےکے بعد  فرانسس زاکے اور انتھونی اکول سمیت 12 اراکین کو ایوان کی تین نشستوں کے لیے معطل کر دیا گیا۔ ","world"
"230","2024 میں عالمی اوسط درجہ حرارت 1.5 ڈگری سینٹی گریڈ سے زائد رہنے کا امکان","https://urdu.geo.tv/latest/385999-","2024 تاریخ کا گرم ترین سال ثابت ہونے والا ہے اور یہ پہلا سال ہوگا جب عالمی درجہ حرارت 1.5 ڈگری سینٹی گریڈ سے تجاوز کر جائے گا۔ یہ بات یورپی موسمیاتی ادارے Copernicus Climate Change Service (سی سی سی ایس) کی جانب سے جاری ایک رپورٹ میں بتائی گئی۔ بیان میں کہا گیا کہ 2024 میں عالمی درجہ حرارت صنعتی عہد سے قبل کے مقابلے میں 1.55 ڈگری سینٹی گریڈ سے زائد رہنے کا امکان ہے۔ خیال رہے کہ 2015 کے پیرس معاہدے میں طے کیا گیا تھا کہ عالمی درجہ حرارت کو 1.5 ڈگری سینٹی گریڈ سے تجاوز نہیں کرنے دیا جائے گا۔   اس معاہدے میں دنیا بھر کے ممالک سے مطالبہ کیا گیا تھا کہ کاربن ڈائی آکسائیڈ کے اخراج میں کمی لائی جائے تاکہ درجہ حرارت میں اضافے کو 2 ڈگری سینٹی گریڈ تک محدود رکھا جاسکے بلکہ کوشش کی جائے گی کہ وہ 1.5 ڈگری سینٹی گریڈ سے اوپر نہ جائے۔ 2 ڈگری سینٹی گریڈ کی بالائی حد کو سائنسدانوں نے ناقابل تلافی حد قرار دیا ہے کیونکہ اس سے دنیا کو تباہ کن حالات کا سامنا ہوگا۔ یورپی ادارے کی ڈپٹی ڈائریکٹر Samantha Burgess نے کہا کہ یہ عالمی درجہ حرارت کے ریکارڈز میں ایک نیا منفی سنگ میل ثابت ہوگا اور رپورٹ سے کاپ 29 موسمیاتی کانفرنس کو مدد ملے گی۔ کاپ 29 کانفرنس کا آغاز 11 نومبر کو آذربائیجان میں ہو رہا ہے۔ رپورٹ میں بتایا گیا کہ اکتوبر میں عالمی اوسط درجہ حرارت صنعتی عہد سے قبل کے مقابلے میں 1.65 ڈگری سینٹی گریڈ زائد رہا۔ یہ گزشتہ 16 ماہ میں 15 واں مہینہ تھا جب اوسط عالمی درجہ حرارت 1.5 ڈگری سینٹی گریڈ سے زیادہ ریکارڈ ہوا۔","world"
"231","بس ڈرائیور دوران ڈرائیونگ دل کا دورہ پڑنے سے انتقال کرگیا","https://urdu.geo.tv/latest/385942-","بھارتی شہر بنگلورو میں ڈرائیونگ کے دوران ڈرائیوردل کا دورہ پڑنے سے انتقال کرگیا۔ بھارتی میڈیا کے مطابق بنگلورو میٹروپولیٹن ٹرانسپورٹ کارپوریشن کے تحت چلنے والی بس کا ایک ڈرائیور اپنے فرائض انجام دیتے ہوئے چل بسا۔ 40 سالہ کرن کمار نامی نیل منگلا سے داسن پورہ جانے کے لیے بس چلا رہا تھا کہ اس دوران اسے دل کا دورہ پڑا اور وہ موقع پر ہی انتقال کرگیا۔   میڈیا رپورٹس کے مطابق جیسے ہی ڈرائیور نے گاڑی کا کنٹرول کھویاتو مسافروں سے بھری بس ایک اور  بس سے ٹکرا گئی جس پر کنڈکٹر نے حاضری دماغی سے بس کو کنٹرول کرلیا اور مسافروں کی جان بچائی۔ بس رکنے کے بعد کنڈکٹر نے فوری ڈرائیور کو اسپتال منتقل کیا جہاں ڈاکٹرز نے اسے مردہ قرار دیا۔","world"
"232","امریکی انتخابات: مشی گن اور پنسلوینیا سے امریکن پاکستانی خواتین ہارگئیں","https://urdu.geo.tv/latest/385989-","واشنگٹن: امریکی عام انتخابات میں دو اہم ریاستوں مشی گن اور پنسلوینیا  سے الیکشن لڑنے والی دونوں امریکن پاکستانی خواتین شکست سے دوچار ہوگئیں۔ پاکستانی نژاد امریکی عائشہ فاروقی نے ڈیموکریٹک پارٹی کے پلیٹ فارم سے الیکشن لڑا اور  مشی گن ایوان نمائندگان کے لیے ان کا حلقہ 57 تھا جب کہ ان کا مقابلہ ری پبلکن امیدوار تھامس کہن سے تھا جو اس حلقے کے منتخب رکن اسمبلی ہیں۔ انتخابات میں عائشہ فاروقی کو 20 ہزار 2 ووٹ ملے اور ان کے حریف تھامس کہن 26 ہزار 749  ووٹ لے کر فاتح قرار پائے۔ پارٹی ٹکٹ حاصل کرنے کے لیے اگست میں ہونے والی پرائمری میں عائشہ فاروقی کو 4537 ووٹ ملے تھے جب کہ ان کے حریف ٹیلر فاکس 14 سو89 ووٹ لے پائے تھے۔   2 سال پہلے بھی عائشہ فاروقی نے جب الیکشن لڑا تھا تو انہیں 15 ہزار 842 ووٹ ملے تھے جب کہ انکے حریف تھامس کہن 17 ہزار 606 ووٹ لے کر کامیاب رہے تھے۔ عائشہ فاروقی فارمنگٹن ہائی اسکول اور یونیورسٹی آف مشی گن سے تعلیم یافتہ ہیں، وہ بطور اٹارنی اور فلم میکر بھی کام کر چکی ہیں جب کہ عائشہ مک کومب کاؤنٹی بلیک کاکس اور مسلم یہودی ایڈوائزری کاؤنسل کی رکن بھی ہیں۔ الیکشن رزلٹ پر بات کرتے ہوئے عائشہ فاروقی نے کہا کہ انہوں نے آکلینڈ کاؤنٹی تو با آسانی جیت لی لیکن بدقسمتی سے مک کومب کاؤنٹی نہیں جیت پائیں  تاہم انہوں نے توقع ظاہر کی انشااللہ اگلی بار  وہ اس سے زیادہ بہتر امکانات کے ساتھ الیکشن لڑیں گی۔ دوسری جانب مریم صبیح نے پنسلوینیا میں ایوان نمائندگان کے حلقہ 131 سے الیکشن لڑا اور ان کا مقابلہ میلو مک کینزی سے تھا جو اس حلقہ سے ایوان کی رکن ہیں۔ انتخابات میں مک کینزی کو 22 ہزار 140 ووٹ ملے جو  58.3 فیصد ہے جب کہ مریم صبیح 15 ہزار 816   ووٹ لے سکیں۔ ڈیموکریٹک پارٹی کی نامزدگی حاصل کرنے کے لیے اس حلقے میں انہیں ڈیموکریٹک پارٹی رکن جے سانتوس کا سامنا ہوا تھا، مریم نے 4 ہزار 171 ووٹ لیے تھے جبکہ سانتوس 1593 ووٹ لے پائے تھے۔ مریم صبیح رٹگرز  یونیورسٹی سے تعلیم یافتہ ہیں اور انہوں نے پولیٹیکل سائنس میں ماسٹرز کیا ہوا ہے جب کہ وہ بطور صحافی بھی کام کرچکی ہیں۔","world"
"233","ڈونلڈ ٹرمپ کے صدر منتخب ہونے پر ایلون مسک کی دولت میں کھربوں روپے کا اضافہ","https://urdu.geo.tv/latest/385969-","ٹیسلا اور اسپیس ایکس جیسی کمپنیوں کے مالک ایلون مسک دنیا کے امیر ترین شخص ہیں اور امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کی کامیابی نے ان کی دولت میں کھربوں روپے کا اضافہ کر دیا ہے۔ جی ہاں واقعی ری پبلکن پارٹی کے امیدوار ڈونلڈ ٹرمپ کے دوبارہ صدر منتخب ہونے کے بعد ایلون مسک کی دولت میں ایک دن میں 26.5 ارب ڈالرز (73 کھرب پاکستانی روپے سے زائد) کا اضافہ ہوا۔ ایلون مسک امریکی صدارتی انتخابات میں ڈونلڈ ٹرمپ کے پرجوش حامی کے طور پر سامنے آئے۔ انہوں نے ڈونلڈ ٹرمپ کی انتخابی مہم کے لیے 11 کروڑ 90 لاکھ ڈالرز عطیہ کیے جبکہ سیاسی ریلیوں میں بھی شرکت کی۔ دنیا کے امیر ترین شخص نے 2024 کے امریکی صدارتی انتخابات کے دوران ڈونلڈ ٹرمپ کی حمایت میں پرجوش مہم چلائی تھی۔ بلومبرگ کے مطابق اب اس کا فائدہ بھی انہیں ہوا ہے اور 26.5 ارب ڈالرز اضافے کے ساتھ ان کی دولت 290 ارب ڈالرز تک پہنچ گئی ہے۔ امریکی صدارتی انتخابات کے نتائج کے بعد ٹیسلا کے حصص کی قیمتوں میں 14.75 فیصد اضافہ ہوا۔ مجموعی طور پر 2 دن کے دوران اس کمپنی کے حصص کی قیمتوں میں 18.81 فیصد اضافہ ہوا ہے۔ واضح رہے کہ ایلون مسک ٹیسلا کے 21 فیصد حصص کے مالک ہیں اور ان کی مجموعی دولت کا 68 فیصد حصہ بھی اسی کمپنی کے حصص سے منسلک ہے۔ امریکی انتخابات میں ڈونلڈ ٹرمپ کی کامیابی سے صرف ایلون مسک کو ہی فائدہ نہیں ہوا بلکہ دنیا کے دوسرے امیر ترین شخص جیف بیزوز کی دولت 7.14 ارب ڈالرز اضافے کے بعد 228 ارب ڈالرز تک پہنچ گئی ہے۔ اسی طرح اوریکل کے شریک بانی لیری ایلیسن کے اثاثوں میں 9.88 ارب ڈالرز کا اضافہ ہوا اور اب وہ 193 ارب ڈالرز کے ساتھ دنیا کے چوتھے امیر ترین شخص ہیں۔ بل گیٹس کی دولت میں 1.82 ارب ڈالرز، گوگل کے شریک بانیوں لیری پیج اور سرگئی برن کی دولت میں بالترتیب 5.53 اور 5.17 ارب ڈالرز جبکہ وارن بفٹ کی دولت میں 7.58 ارب ڈالرز کا اضافہ ہوا۔","world"
